#
# $Id: antenna.dat,v 3.26 92/03/24 22:32:36 woo Exp Locker: woo $
#
  60.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
  62.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
  64.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
  66.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
  68.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
  70.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
  72.000 -41.802E+00 -37.180E+00 -39.114E+00 -24.830E+00
  74.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
  76.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
  78.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
  80.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
  82.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
  84.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
  86.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
  88.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
  90.000  90.007E-01 -35.926E+00 -71.297E+00  90.783E-01
  92.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
  94.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
  96.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
  98.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
 100.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 102.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 104.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 106.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 108.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
 110.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 112.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 114.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 116.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 118.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 120.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 122.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 124.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 126.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 128.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 130.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 132.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 134.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 136.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 138.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 140.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 142.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 144.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 146.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 148.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 150.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 152.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 154.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 156.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 158.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 160.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 162.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
 164.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 166.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 168.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 170.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 172.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
 174.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
 176.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
 178.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
 180.000  90.007E-01 -35.926E+00 -71.297E+00  90.783E-01
 182.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
 184.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
 186.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
 188.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
 190.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 192.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 194.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 196.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 198.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
 200.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 202.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 204.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 206.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 208.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 210.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 212.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 214.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 216.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 218.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 220.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 222.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 224.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 226.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 228.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 230.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 232.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 234.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 236.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 238.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 240.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 242.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 244.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 246.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 248.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 250.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 252.000 -41.802E+00 -37.180E+00 -39.114E+00 -24.830E+00
 254.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 256.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 258.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 260.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 262.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
 264.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
 266.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
 268.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
 270.000  90.007E-01 -35.926E+00 -71.297E+00  90.783E-01
 272.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
 274.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
 276.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
 278.000  13.099E-02  42.554E-01 -25.105E+00  59.101E-01
 280.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 282.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 284.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 286.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 288.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
 290.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 292.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 294.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 296.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 298.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 300.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 302.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 304.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 306.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 308.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 310.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 312.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 314.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 316.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 318.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 320.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 322.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 324.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 326.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 328.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 330.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 332.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 334.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 336.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 338.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 340.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 342.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
 344.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 346.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 348.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 350.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 352.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
 354.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
 356.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
 358.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
 360.000  90.007E-01 -35.926E+00 -71.297E+00  90.783E-01
   2.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
   4.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
   6.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
   8.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
  10.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
  12.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
  14.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
  16.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
  18.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
  20.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
  22.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
  24.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
  26.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
  28.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
  30.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
  32.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
  34.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
  36.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
  38.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
  40.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
  42.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
  44.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
  46.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
  48.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
  50.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
  52.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
  54.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
  56.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
  58.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
  60.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
  62.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
  64.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
  66.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
  68.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
  70.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
  72.000 -41.802E+00 -37.180E+00 -39.114E+00 -24.830E+00
  74.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
  76.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
  78.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
  80.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
  82.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
  84.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
  86.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
  88.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
  90.000  90.007E-01 -35.926E+00 -71.297E+00  90.783E-01
  92.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
  94.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
  96.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
  98.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
 100.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 102.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 104.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 106.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 108.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
 110.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 112.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 114.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 116.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 118.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 120.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 122.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 124.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 126.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 128.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 130.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 132.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 134.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 136.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 138.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 140.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 142.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 144.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 146.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 148.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 150.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 152.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 154.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 156.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 158.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 160.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 162.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
 164.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 166.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 168.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 170.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 172.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
 174.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
 176.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
 178.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
 180.000  90.007E-01 -35.926E+00 -71.297E+00  90.783E-01
 182.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
 184.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
 186.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
 188.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
 190.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 192.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 194.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 196.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 198.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
 200.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 202.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 204.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 206.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 208.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 210.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 212.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 214.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 216.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 218.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 220.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 222.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 224.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 226.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 228.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 230.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 232.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 234.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 236.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 238.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 240.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 242.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 244.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 246.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 248.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 250.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 252.000 -41.802E+00 -37.180E+00 -39.114E+00 -24.830E+00
 254.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 256.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 258.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 260.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 262.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
 264.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
 266.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
 268.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
 270.000  90.007E-01 -35.926E+00 -71.297E+00  90.783E-01
 272.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
 274.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
 276.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
 278.000  13.099E-02  42.554E-01 -25.105E+00  59.101E-01
 280.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 282.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 284.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 286.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 288.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
 290.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 292.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 294.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 296.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 298.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 300.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 302.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 304.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 306.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 308.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 310.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 312.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 314.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 316.000 -39.287E+00 -23.397E+00 -38.646E+00 -60.943E-01
 318.000 -38.418E+00 -14.735E+00 -29.897E+00 -76.375E-01
 320.000 -36.549E+00 -12.197E+00 -27.142E+00 -11.075E+00
 322.000 -35.220E+00 -12.594E+00 -27.052E+00 -15.787E+00
 324.000 -35.691E+00 -16.286E+00 -29.566E+00 -13.578E+00
 326.000 -37.632E+00 -21.690E+00 -37.458E+00 -96.424E-01
 328.000 -33.989E+00 -13.340E+00 -38.930E+00 -75.039E-01
 330.000 -28.216E+00 -83.757E-01 -29.576E+00 -64.985E-01
 332.000 -24.356E+00 -58.580E-01 -26.299E+00 -60.712E-01
 334.000 -22.103E+00 -48.803E-01 -25.429E+00 -59.416E-01
 336.000 -21.258E+00 -52.193E-01 -26.432E+00 -62.183E-01
 338.000 -22.060E+00 -71.064E-01 -29.743E+00 -74.312E-01
 340.000 -25.979E+00 -11.868E+00 -38.677E+00 -10.860E+00
 342.000 -41.802E+00 -37.181E+00 -39.114E+00 -24.830E+00
 344.000 -20.405E+00 -10.185E+00 -30.112E+00 -11.564E+00
 346.000 -12.849E+00 -36.543E-01 -26.702E+00 -36.253E-01
 348.000 -76.407E-01  15.917E-02 -25.211E+00  82.257E-02
 350.000 -34.589E-01  26.769E-01 -24.794E+00  38.084E-01
 352.000  13.100E-02  42.554E-01 -25.105E+00  59.101E-01
 354.000  33.053E-01  48.742E-01 -26.062E+00  73.795E-01
 356.000  60.696E-01  40.782E-01 -28.040E+00  83.501E-01
 358.000  81.667E-01  13.355E-02 -32.735E+00  89.007E-01
 360.000  90.007E-01 -35.926E+00 -71.297E+00  90.783E-01
